Name,Position,Date,Team,Location,Opp,Minutes Played,FGM,FGA,3PM,3PA,FTM,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS
Paolo Banchero,PF,1/4/2023,ORL,0,OKC,35:48:00,8,17,2,5,7,9,1,7,8,7,1,0,3,25
Paolo Banchero,PF,1/5/2023,ORL,0,MEM,35:46:00,10,20,2,7,8,9,3,6,9,3,1,0,1,30
Paolo Banchero,PF,1/7/2023,ORL,1,GSW,31:18:00,9,20,4,9,3,4,1,4,5,3,1,0,2,25
Paolo Banchero,PF,1/9/2023,ORL,1,SAC,32:15:00,5,11,2,7,5,8,0,8,8,4,3,0,1,17
Paolo Banchero,PF,1/10/2023,ORL,1,POR,37:36:00,5,16,1,5,8,10,0,10,10,2,3,1,5,19
Paolo Banchero,PF,1/13/2023,ORL,1,UTA,31:10:00,8,16,1,5,2,4,1,3,4,3,2,0,4,19
Paolo Banchero,PF,1/15/2023,ORL,1,DEN,32:53:00,5,9,2,3,6,6,0,2,2,4,1,1,2,18
Paolo Banchero,PF,1/20/2023,ORL,0,NOP,24:38:00,2,7,0,2,7,8,1,5,6,2,1,0,3,11
Paolo Banchero,PF,1/21/2023,ORL,1,WAS,28:23:00,5,12,1,4,4,6,1,0,1,4,0,0,0,15
Paolo Banchero,PF,1/23/2023,ORL,0,BOS,35:45:00,7,13,3,5,6,9,0,5,5,2,0,0,1,23
Paolo Banchero,PF,1/25/2023,ORL,0,IND,35:38:00,6,14,2,6,9,10,1,2,3,4,2,1,4,23
Paolo Banchero,PF,1/27/2023,ORL,1,MIA,35:42:00,4,14,1,6,10,13,0,5,5,1,1,0,5,19
Paolo Banchero,PF,1/28/2023,ORL,0,CHI,24:45:00,3,14,0,4,3,4,2,5,7,3,1,0,1,9
Paolo Banchero,PF,1/30/2023,ORL,1,PHI,36:36:00,11,22,3,5,4,5,0,9,9,3,1,1,2,29
Paolo Banchero,PF,2/1/2023,ORL,1,PHI,35:35:00,5,18,0,6,3,6,2,7,9,3,1,1,1,13
Paolo Banchero,PF,2/3/2023,ORL,1,MIN,33:21:00,3,16,0,2,5,9,2,6,8,4,1,0,4,11
Paolo Banchero,PF,2/5/2023,ORL,1,CHO,34:31:00,6,20,0,4,10,11,2,8,10,5,1,0,1,22
Paolo Banchero,PF,2/7/2023,ORL,0,NYK,34:08:00,6,15,0,3,4,8,1,7,8,5,1,0,1,16
Paolo Banchero,PF,2/9/2023,ORL,0,DEN,33:04:00,5,12,1,2,0,2,2,8,10,2,0,0,2,11
Paolo Banchero,PF,2/11/2023,ORL,0,MIA,33:46:00,6,16,0,4,4,4,5,8,13,1,0,0,3,16
Paolo Banchero,PF,2/13/2023,ORL,1,CHI,35:27:00,8,18,0,4,6,7,2,2,4,3,0,3,2,22
Paolo Banchero,PF,2/14/2023,ORL,1,TOR,31:54:00,5,13,0,2,3,4,0,1,1,3,0,0,3,13
Paolo Banchero,PF,2/23/2023,ORL,0,DET,31:50:00,4,13,0,1,3,5,1,5,6,6,0,0,2,11
Paolo Banchero,PF,2/25/2023,ORL,0,IND,32:50:00,6,12,0,2,7,9,1,5,6,0,1,1,2,19
Paolo Banchero,PF,2/27/2023,ORL,1,NOP,34:16:00,10,18,0,3,9,11,1,7,8,4,1,0,2,29
Paolo Banchero,PF,3/1/2023,ORL,1,MIL,31:24:00,4,13,0,2,1,2,0,7,7,5,0,2,4,9
Paolo Banchero,PF,3/3/2023,ORL,1,CHO,35:35:00,13,26,2,6,3,4,1,5,6,5,1,1,3,31
Paolo Banchero,PF,3/5/2023,ORL,0,POR,33:26:00,9,18,1,4,7,10,1,4,5,2,1,1,3,26
Pascal Siakam,PF,10/19/2022,TOR,0,CLE,34:03:00,9,20,1,3,4,8,3,8,11,1,3,0,4,23
Pascal Siakam,PF,10/21/2022,TOR,1,BRK,36:48:00,15,21,2,6,5,9,2,10,12,11,0,0,3,37
Pascal Siakam,PF,10/22/2022,TOR,1,MIA,40:11:00,8,19,0,2,7,8,1,7,8,9,1,1,1,23
Pascal Siakam,PF,10/24/2022,TOR,1,MIA,41:47:00,7,22,2,6,7,8,0,9,9,6,2,2,5,23
Pascal Siakam,PF,10/26/2022,TOR,0,PHI,38:00:00,7,16,4,8,2,4,0,5,5,13,0,0,1,20
Pascal Siakam,PF,10/28/2022,TOR,0,PHI,35:47:00,9,15,1,3,7,9,2,8,10,6,0,0,5,26
Pascal Siakam,PF,10/31/2022,TOR,0,ATL,35:09:00,8,21,2,3,13,16,3,9,12,6,0,2,0,31
Pascal Siakam,PF,11/2/2022,TOR,1,SAS,27:34:00,10,19,1,5,1,1,1,9,10,11,1,0,3,22
Pascal Siakam,PF,11/4/2022,TOR,1,DAL,31:15:00,7,14,0,2,4,6,4,3,7,6,1,0,2,18
Pascal Siakam,PF,11/28/2022,TOR,0,CLE,30:11:00,7,14,1,3,3,4,1,10,11,5,0,0,2,18
Pascal Siakam,PF,11/30/2022,TOR,1,NOP,33:39:00,9,16,1,2,4,5,2,4,6,4,2,2,5,23
Pascal Siakam,PF,12/2/2022,TOR,1,BRK,32:11:00,7,15,1,2,9,11,1,6,7,4,1,0,0,24
Pascal Siakam,PF,12/3/2022,TOR,0,ORL,30:37:00,9,15,1,4,7,7,2,6,8,10,3,0,1,26
Pascal Siakam,PF,12/5/2022,TOR,0,BOS,38:41:00,9,20,2,4,9,13,2,6,8,7,0,0,2,29
Pascal Siakam,PF,12/7/2022,TOR,0,LAL,32:26:00,10,20,1,4,4,5,2,8,10,7,2,0,2,25
Pascal Siakam,PF,12/9/2022,TOR,1,ORL,38:25:00,13,27,2,9,8,9,3,6,9,7,1,1,1,36
Pascal Siakam,PF,12/11/2022,TOR,1,ORL,37:40:00,6,16,0,4,7,9,1,5,6,7,1,1,4,19
Pascal Siakam,PF,12/14/2022,TOR,0,SAC,42:31:00,7,19,1,1,4,6,1,3,4,6,0,0,1,19
Pascal Siakam,PF,12/16/2022,TOR,0,BRK,37:13:00,7,15,1,2,2,2,3,4,7,5,1,0,3,17
Pascal Siakam,PF,12/18/2022,TOR,0,GSW,36:58:00,9,20,3,5,6,7,2,3,5,5,0,0,1,27
Pascal Siakam,PF,12/19/2022,TOR,1,PHI,47:42:00,13,27,3,8,9,11,0,15,15,6,1,0,5,38
Pascal Siakam,PF,12/21/2022,TOR,1,NYK,41:13:00,17,25,2,6,16,18,3,6,9,7,1,0,1,52
Pascal Siakam,PF,12/23/2022,TOR,1,CLE,41:33:00,9,22,2,5,6,8,2,5,7,9,2,1,5,26
Pascal Siakam,PF,12/27/2022,TOR,0,LAC,40:32:00,13,24,0,4,10,15,2,7,9,5,1,1,2,36
Pascal Siakam,PF,12/29/2022,TOR,0,MEM,38:11:00,8,19,0,1,9,11,2,8,10,4,2,1,1,25
Pascal Siakam,PF,12/30/2022,TOR,0,PHO,40:48:00,8,17,2,5,8,10,2,0,2,6,0,0,2,26
Pascal Siakam,PF,1/2/2023,TOR,1,IND,39:08:00,9,17,2,4,6,7,1,6,7,7,0,0,3,26
Pascal Siakam,PF,1/4/2023,TOR,0,MIL,40:19:00,4,18,0,2,3,4,4,4,8,4,0,1,3,11
Pascal Siakam,PF,1/6/2023,TOR,0,NYK,39:58:00,4,14,1,4,9,11,4,9,13,5,0,0,5,18
Pascal Siakam,PF,1/8/2023,TOR,0,POR,38:05:00,8,19,2,4,9,11,2,2,4,6,2,1,4,27
Pascal Siakam,PF,1/10/2023,TOR,0,CHO,35:50:00,10,16,2,6,6,9,3,5,8,7,0,0,3,28
Pascal Siakam,PF,1/12/2023,TOR,0,CHO,37:50:00,11,13,3,3,10,12,1,6,7,3,0,1,4,35
Pascal Siakam,PF,1/14/2023,TOR,0,ATL,33:54:00,5,16,0,4,5,7,1,6,7,6,0,1,3,15
Pascal Siakam,PF,1/16/2023,TOR,1,NYK,46:05:00,7,19,0,7,6,7,2,6,8,9,0,3,1,20
Pascal Siakam,PF,1/17/2023,TOR,1,MIL,40:11:00,8,13,1,4,6,11,3,6,9,3,0,1,4,23
Pascal Siakam,PF,1/19/2023,TOR,1,MIN,40:35:00,6,16,0,0,1,2,1,6,7,9,0,1,4,13
Pascal Siakam,PF,1/21/2023,TOR,0,BOS,43:07:00,14,23,0,4,1,2,1,8,9,10,0,1,6,29
Pascal Siakam,PF,1/22/2023,TOR,0,NYK,33:57:00,9,21,3,6,3,6,3,4,7,6,1,1,1,24
Pascal Siakam,PF,1/25/2023,TOR,1,SAC,34:52:00,11,24,2,8,2,2,4,7,11,7,2,2,1,26
Pascal Siakam,PF,1/27/2023,TOR,1,GSW,39:49:00,8,26,1,6,4,5,2,5,7,3,0,0,0,21
Pascal Siakam,PF,1/28/2023,TOR,1,POR,39:08:00,9,17,1,2,5,5,0,3,3,4,0,0,1,24
Pascal Siakam,PF,1/30/2023,TOR,1,PHO,38:20:00,7,17,1,4,4,4,1,2,3,1,0,0,3,19
Pascal Siakam,PF,2/1/2023,TOR,1,UTA,39:28:00,9,22,0,0,3,6,5,5,10,5,0,0,3,21
Pascal Siakam,PF,2/3/2023,TOR,1,HOU,36:22:00,10,20,1,3,2,3,2,4,6,4,2,0,3,23
Pascal Siakam,PF,2/5/2023,TOR,1,MEM,28:17:00,7,17,2,6,3,4,2,4,6,5,1,0,2,19
Pascal Siakam,PF,2/8/2023,TOR,0,SAS,39:42:00,15,21,3,3,4,5,1,9,10,7,1,0,2,37
Pascal Siakam,PF,2/10/2023,TOR,0,UTA,39:08:00,12,21,5,7,6,7,1,5,6,4,3,0,3,35
Pascal Siakam,PF,2/12/2023,TOR,0,DET,38:20:00,10,19,1,3,7,10,1,3,4,6,0,2,2,28
Pascal Siakam,PF,2/14/2023,TOR,0,ORL,41:19:00,10,15,2,4,4,6,0,4,4,6,2,0,3,26
Pascal Siakam,PF,2/23/2023,TOR,0,NOP,38:01:00,9,21,1,5,7,8,1,3,4,5,0,0,1,26
Pascal Siakam,PF,2/25/2023,TOR,1,DET,35:14:00,9,19,1,2,10,13,0,8,8,5,3,2,0,29
Pascal Siakam,PF,2/26/2023,TOR,1,CLE,32:54:00,10,24,4,7,1,1,2,6,8,5,0,0,4,25
Pascal Siakam,PF,2/28/2023,TOR,0,CHI,34:17:00,7,18,1,5,5,6,3,5,8,3,1,0,1,20
Pascal Siakam,PF,3/2/2023,TOR,1,WAS,39:22:00,6,16,1,5,0,0,3,8,11,6,0,1,4,13
Pascal Siakam,PF,3/4/2023,TOR,1,WAS,37:28:00,5,10,0,1,5,5,1,3,4,8,4,0,4,15
Pascal Siakam,PF,3/6/2023,TOR,1,DEN,36:34:00,8,18,1,2,2,2,2,2,4,4,0,1,3,19
Patrick Beverly,PG,10/18/2022,LAL,1,GSW,24:40:00,1,5,1,5,0,0,1,1,2,2,4,2,1,3
Patrick Beverly,PG,10/20/2022,LAL,0,LAC,33:02:00,1,7,1,6,2,2,1,1,2,1,2,2,2,5
Patrick Beverly,PG,10/23/2022,LAL,0,POR,29:31:00,1,3,1,3,4,4,1,3,4,5,1,0,2,7
Patrick Beverly,PG,10/26/2022,LAL,1,DEN,28:59:00,1,4,0,2,4,4,1,3,4,3,1,0,0,6
Patrick Beverly,PG,10/28/2022,LAL,1,MIN,29:41:00,2,4,0,1,2,2,1,5,6,4,0,0,1,6
Patrick Beverly,PG,10/30/2022,LAL,0,DEN,21:11,2,5,1,4,0,0,1,4,5,2,0,0,0,5
Patrick Beverly,PG,11/2/2022,LAL,0,NOP,27:20:00,0,3,0,0,0,0,1,3,4,3,1,0,2,0
Patrick Beverly,PG,11/4/2022,LAL,0,UTA,28:16:00,2,2,1,1,0,0,1,4,5,1,0,0,0,5
Patrick Beverly,PG,11/9/2022,LAL,1,LAC,34:35:00,2,8,2,5,1,2,0,2,2,4,1,0,1,7
Patrick Beverly,PG,11/11/2022,LAL,0,SAC,26:24:00,2,8,1,3,0,0,1,2,3,3,2,0,0,5
Patrick Beverly,PG,11/13/2022,LAL,0,BRK,25:32:00,1,5,0,4,0,1,0,4,4,5,0,1,1,2
Patrick Beverly,PG,11/18/2022,LAL,0,DET,25:04:00,1,3,1,3,1,2,0,3,3,2,0,1,3,4
Patrick Beverly,PG,11/20/2022,LAL,0,SAS,19:42,1,5,1,4,0,0,0,1,1,3,0,0,0,3
Patrick Beverly,PG,11/22/2022,LAL,1,PHO,29:11:00,0,2,0,1,0,0,0,10,10,2,0,0,1,0
Patrick Beverly,PG,11/30/2022,LAL,0,POR,22:26,2,7,1,5,0,0,0,4,4,0,1,1,0,5
Patrick Beverly,PG,12/2/2022,LAL,1,MIL,23:22,3,5,1,3,0,0,1,3,4,2,0,0,1,7
Patrick Beverly,PG,12/4/2022,LAL,1,WAS,24:05:00,0,4,0,4,1,2,2,2,4,1,1,1,0,1
Patrick Beverly,PG,12/6/2022,LAL,1,CLE,21:28,1,5,1,5,2,2,0,1,1,2,1,1,0,5
Patrick Beverly,PG,12/9/2022,LAL,1,PHI,38:16:00,4,4,1,1,0,0,0,3,3,3,2,1,2,9
Patrick Beverly,PG,12/11/2022,LAL,1,DET,24:27:00,1,5,1,4,2,4,0,5,5,3,2,0,0,5
Patrick Beverly,PG,12/13/2022,LAL,0,BOS,18:45,2,5,2,3,0,0,0,2,2,0,0,1,2,6
Patrick Beverly,PG,12/16/2022,LAL,0,DEN,20:40,4,6,2,3,0,0,0,4,4,5,0,0,0,10
Patrick Beverly,PG,12/19/2022,LAL,1,PHO,23:09,4,8,0,2,1,1,0,1,1,3,0,0,3,9
Patrick Beverly,PG,12/21/2022,LAL,1,SAC,37:15:00,5,7,1,2,2,2,0,2,2,3,3,1,3,13
Patrick Beverly,PG,12/23/2022,LAL,0,CHO,29:51:00,4,5,3,3,0,0,2,4,6,3,1,0,1,11
Patrick Beverly,PG,12/25/2022,LAL,1,DAL,32:26:00,2,5,1,3,3,3,1,2,3,3,1,0,0,8
Patrick Beverly,PG,12/27/2022,LAL,1,ORL,29:41:00,5,11,4,10,0,0,0,2,2,2,0,1,0,14
Patrick Beverly,PG,12/28/2022,LAL,1,MIA,27:35:00,2,7,2,5,0,0,1,6,7,4,1,1,1,6
Patrick Beverly,PG,12/30/2022,LAL,1,ATL,25:13:00,4,5,2,3,0,0,1,1,2,3,1,1,0,10
Patrick Beverly,PG,1/2/2023,LAL,1,CHO,32:23:00,2,7,2,4,0,0,2,5,7,2,0,3,3,6
Patrick Beverly,PG,1/4/2023,LAL,0,MIA,26:07:00,2,5,0,2,0,0,0,1,1,3,1,1,1,4
Patrick Beverly,PG,1/6/2023,LAL,0,ATL,24:07:00,2,5,1,3,0,0,0,4,4,4,0,1,0,5
Patrick Beverly,PG,1/7/2023,LAL,1,SAC,25:37:00,2,3,2,3,0,0,0,1,1,1,0,0,2,6
Patrick Beverly,PG,1/9/2023,LAL,1,DEN,12:01,0,1,0,1,0,0,1,0,1,0,1,0,2,0
Patrick Beverly,PG,1/16/2023,LAL,0,HOU,21:53,3,6,3,6,2,2,0,2,2,1,0,0,0,11
Patrick Beverly,PG,1/18/2023,LAL,0,SAC,26:33:00,1,4,1,4,0,0,0,1,1,2,1,0,0,3
Patrick Beverly,PG,1/20/2023,LAL,0,MEM,22:32,3,6,2,5,2,2,0,1,1,0,1,0,0,10
Patrick Beverly,PG,1/22/2023,LAL,1,POR,28:45:00,2,3,0,1,0,0,1,1,2,2,2,1,0,4
Patrick Beverly,PG,1/24/2023,LAL,0,LAC,35:12:00,1,8,1,6,0,0,2,0,2,4,1,0,1,3
Patrick Beverly,PG,1/25/2023,LAL,0,SAS,23:37,6,12,3,7,3,4,0,2,2,1,2,1,2,18
Patrick Beverly,PG,1/28/2023,LAL,1,BOS,36:27:00,5,10,4,7,1,2,1,4,5,5,2,0,0,15
Patrick Beverly,PG,1/30/2023,LAL,1,BRK,34:46:00,1,8,1,5,2,2,0,1,1,3,0,0,0,5
Patrick Beverly,PG,2/2/2023,LAL,1,IND,28:31:00,3,4,1,2,0,2,0,2,2,4,3,2,1,7
Patrick Beverly,PG,2/4/2023,LAL,1,NOP,27:06:00,2,3,0,1,3,3,0,2,2,4,0,1,0,7
Patrick Beverly,PG,2/7/2023,LAL,0,OKC,23:41,2,3,2,3,1,2,0,1,1,5,0,0,3,7
Patrick Beverly,PG,2/24/2023,CHI,0,BRK,22:10,2,4,1,3,3,5,0,5,5,4,0,0,1,8
Patrick Beverly,PG,2/26/2023,CHI,0,WAS,26:07:00,0,4,0,3,0,0,2,3,5,1,0,1,1,0
Patrick Beverly,PG,2/28/2023,CHI,1,TOR,29:09:00,3,6,1,4,1,2,0,7,7,4,0,1,1,8
Patrick Beverly,PG,3/1/2023,CHI,1,DET,33:10:00,2,4,0,2,1,4,4,6,10,10,4,1,1,5
Patrick Beverly,PG,3/3/2023,CHI,0,PHO,29:09:00,1,2,0,1,0,0,1,1,2,2,0,1,0,2
Patrick Beverly,PG,3/5/2023,CHI,0,IND,32:17:00,2,3,1,1,0,0,1,5,6,3,0,0,2,5
Paul George,SG,10/20/2022,LAC,1,LAL,36:11:00,4,12,2,7,5,6,1,9,10,4,2,0,5,15
Paul George,SG,10/22/2022,LAC,1,SAC,38:35:00,16,31,3,10,5,5,2,4,6,6,2,1,4,40
Paul George,SG,10/23/2022,LAC,0,PHO,33:40:00,4,11,2,6,6,6,0,7,7,4,2,0,2,16
Paul George,SG,10/27/2022,LAC,1,OKC,30:59:00,4,12,0,4,2,2,0,7,7,3,0,0,3,10
Paul George,SG,10/30/2022,LAC,0,NOP,27:46:00,5,19,2,8,2,2,1,2,3,3,1,0,4,14
Paul George,SG,10/31/2022,LAC,0,HOU,37:58:00,15,26,5,10,0,1,0,9,9,8,6,2,3,35
Paul George,SG,11/2/2022,LAC,1,HOU,36:51:00,10,20,3,8,5,6,1,3,4,5,1,0,5,28
Paul George,SG,11/4/2022,LAC,1,SAS,37:31:00,11,16,4,6,6,7,0,2,2,6,1,0,5,32
Paul George,SG,11/6/2022,LAC,0,UTA,38:02:00,11,22,5,14,7,8,0,8,8,4,1,0,5,34
Paul George,SG,11/7/2022,LAC,0,CLE,39:41:00,10,20,5,11,1,3,0,5,5,3,1,0,1,26
Paul George,SG,11/9/2022,LAC,0,LAL,36:16:00,10,17,2,7,7,9,0,6,6,4,1,2,4,29
Paul George,SG,11/12/2022,LAC,0,BRK,34:06:00,5,21,1,6,6,7,0,4,4,4,0,2,2,17
Paul George,SG,11/14/2022,LAC,1,HOU,29:05:00,7,18,2,7,6,8,1,7,8,5,2,0,1,22
Paul George,SG,11/15/2022,LAC,1,DAL,41:28:00,7,13,1,3,8,8,0,7,7,6,2,0,10,23
Paul George,SG,11/17/2022,LAC,0,DET,35:49:00,5,18,3,6,3,3,2,7,9,3,1,0,4,16
Paul George,SG,11/19/2022,LAC,0,SAS,14:49,8,12,5,8,0,0,0,1,1,1,2,0,0,21
Paul George,SG,12/5/2022,LAC,1,CHO,27:58:00,8,15,2,4,1,1,1,2,3,7,0,0,2,19
Paul George,SG,12/7/2022,LAC,1,ORL,32:32:00,3,12,2,6,3,3,1,6,7,5,1,1,4,11
Paul George,SG,12/8/2022,LAC,1,MIA,32:14:00,10,20,5,11,4,4,1,7,8,7,1,0,4,29
Paul George,SG,12/10/2022,LAC,1,WAS,40:53:00,13,27,5,12,5,5,2,5,7,6,3,2,2,36
Paul George,SG,12/12/2022,LAC,0,BOS,35:27:00,8,22,2,5,8,9,0,6,6,3,1,0,2,26
Paul George,SG,12/14/2022,LAC,0,MIN,33:23:00,4,13,2,7,7,8,3,8,11,11,0,0,4,17
Paul George,SG,12/21/2022,LAC,0,CHO,30:54:00,7,15,4,10,4,4,1,7,8,8,1,2,7,22
Paul George,SG,12/23/2022,LAC,1,PHI,35:36:00,7,18,3,10,5,5,0,3,3,4,2,0,2,22
Paul George,SG,12/26/2022,LAC,1,DET,37:31:00,9,19,2,7,12,14,0,4,4,11,3,1,3,32
Paul George,SG,12/27/2022,LAC,1,TOR,34:08:00,9,18,5,9,0,0,0,7,7,5,1,0,3,23
Paul George,SG,12/29/2022,LAC,1,BOS,40:18:00,10,22,3,9,1,1,0,4,4,6,2,0,4,24
Paul George,SG,12/31/2022,LAC,1,IND,39:54:00,15,25,7,13,8,8,2,7,9,4,3,0,4,45
Paul George,SG,1/2/2023,LAC,0,MIA,34:05:00,7,16,4,10,7,8,0,3,3,7,3,0,5,25
Paul George,SG,1/5/2023,LAC,1,DEN,13:43,1,9,1,5,0,0,0,3,3,1,0,0,0,3
Paul George,SG,1/17/2023,LAC,0,PHI,28:57:00,5,11,1,4,2,3,1,7,8,4,1,0,5,13
Paul George,SG,1/20/2023,LAC,1,SAS,31:39:00,7,13,2,3,0,0,0,3,3,12,1,0,0,16
Paul George,SG,1/22/2023,LAC,1,DAL,34:12:00,6,11,1,3,8,8,1,5,6,4,1,0,5,21
Paul George,SG,1/24/2023,LAC,1,LAL,36:14:00,11,20,3,9,2,2,1,8,9,4,0,1,4,27
Paul George,SG,1/26/2023,LAC,0,SAS,35:21:00,14,19,5,8,2,3,1,3,4,7,3,1,0,35
Paul George,SG,1/28/2023,LAC,1,ATL,36:53:00,7,18,3,9,6,7,1,6,7,6,1,0,2,23
Paul George,SG,1/31/2023,LAC,1,CHI,39:40:00,7,16,2,8,0,0,3,7,10,7,2,0,5,16
Paul George,SG,2/2/2023,LAC,1,MIL,36:10:00,6,16,2,5,2,6,0,6,6,2,3,0,3,16
Paul George,SG,2/4/2023,LAC,1,NYK,41:48:00,9,16,5,9,7,7,0,8,8,5,1,0,4,30
Paul George,SG,2/6/2023,LAC,1,BRK,34:16:00,10,20,3,7,6,7,1,3,4,3,2,0,2,29
Paul George,SG,2/8/2023,LAC,0,DAL,33:59:00,8,20,3,9,1,2,1,4,5,4,1,0,4,20
Paul George,SG,2/10/2023,LAC,0,MIL,31:52:00,8,23,3,11,0,0,1,10,11,6,1,0,1,19
Paul George,SG,2/14/2023,LAC,0,GSW,31:32:00,6,12,1,5,7,7,1,1,2,8,0,0,2,20
Paul George,SG,2/16/2023,LAC,1,PHO,36:27:00,9,19,4,11,4,4,1,5,6,5,1,0,4,26
Paul George,SG,2/24/2023,LAC,0,SAC,40:51:00,9,18,5,8,11,14,0,10,10,5,1,1,4,34
Paul George,SG,2/26/2023,LAC,1,DEN,35:30:00,6,13,0,4,11,11,0,4,4,4,1,1,3,23
Paul George,SG,2/28/2023,LAC,0,MIN,34:52:00,10,21,3,8,2,4,0,6,6,3,3,0,3,25
Paul George,SG,3/2/2023,LAC,1,GSW,26:33:00,3,15,1,8,4,4,1,4,5,5,0,0,1,11
Paul George,SG,3/3/2023,LAC,1,SAC,34:01:00,8,16,2,8,10,10,2,5,7,8,1,0,1,28
Paul George,SG,3/5/2023,LAC,0,MEM,35:05:00,12,23,4,9,14,15,3,8,11,3,1,0,3,42
Quentin Grimes,SG,11/2/2022,NYK,0,ATL,4:38,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Quentin Grimes,SG,11/4/2022,NYK,1,PHI,15:01,0,1,0,1,2,2,0,1,1,1,0,1,0,2
Quentin Grimes,SG,11/9/2022,NYK,1,BRK,4:36,1,1,1,1,0,0,0,0,0,0,0,0,1,3
Quentin Grimes,SG,11/11/2022,NYK,0,DET,7:43,2,4,1,3,0,0,1,1,2,0,0,0,1,5
Quentin Grimes,SG,11/13/2022,NYK,0,OKC,7:57,0,2,0,2,0,0,0,0,0,0,0,0,0,0
Quentin Grimes,SG,11/18/2022,NYK,1,GSW,2:07,1,1,1,1,0,0,0,0,0,0,0,0,0,3
Quentin Grimes,SG,11/20/2022,NYK,1,PHO,32:11:00,4,10,1,5,1,2,0,5,5,8,0,1,1,10
Quentin Grimes,SG,11/21/2022,NYK,1,OKC,33:24:00,4,10,0,4,0,0,1,4,5,1,2,0,1,8
Quentin Grimes,SG,11/25/2022,NYK,0,POR,29:58:00,3,6,1,4,0,0,2,3,5,5,0,1,2,7
Quentin Grimes,SG,11/27/2022,NYK,0,MEM,26:22:00,2,7,1,4,0,0,0,2,2,4,1,0,1,5
Quentin Grimes,SG,11/29/2022,NYK,1,DET,27:42:00,6,7,3,4,1,1,2,4,6,2,2,0,0,16
Quentin Grimes,SG,11/30/2022,NYK,0,MIL,33:34:00,3,7,1,4,0,0,1,4,5,0,0,0,0,7
Quentin Grimes,SG,12/3/2022,NYK,0,DAL,29:28:00,4,7,1,3,0,0,0,2,2,1,2,0,2,9
Quentin Grimes,SG,12/4/2022,NYK,0,CLE,40:28:00,2,8,0,4,0,0,3,3,6,1,2,1,4,4
Quentin Grimes,SG,12/7/2022,NYK,0,ATL,31:10:00,8,11,5,7,2,2,0,4,4,2,0,2,3,23
Quentin Grimes,SG,12/9/2022,NYK,1,CHO,28:10:00,4,8,1,4,2,2,1,5,6,0,0,1,0,11
Quentin Grimes,SG,12/11/2022,NYK,0,SAC,42:24:00,2,8,1,4,2,2,3,3,6,3,1,0,0,7
Quentin Grimes,SG,12/14/2022,NYK,1,CHI,36:59:00,5,8,4,7,0,1,1,4,5,2,1,1,2,14
Quentin Grimes,SG,12/16/2022,NYK,1,CHI,28:53:00,6,10,5,9,5,6,0,2,2,2,1,0,0,22
Quentin Grimes,SG,12/18/2022,NYK,1,IND,31:33:00,1,3,1,3,3,4,0,6,6,2,2,2,2,6
Quentin Grimes,SG,12/20/2022,NYK,0,GSW,31:40:00,5,9,4,8,5,6,0,1,1,4,0,0,1,19
Quentin Grimes,SG,12/23/2022,NYK,0,CHI,35:30:00,3,11,2,8,0,2,1,2,3,1,0,1,2,8
Quentin Grimes,SG,12/25/2022,NYK,0,PHI,38:43:00,4,9,2,7,0,0,2,1,3,6,1,1,1,10
Quentin Grimes,SG,12/27/2022,NYK,1,DAL,48:20:00,12,25,7,16,2,3,4,2,6,4,0,0,3,33
Quentin Grimes,SG,12/29/2022,NYK,1,SAS,36:36:00,1,10,1,6,6,6,0,4,4,0,2,0,2,9
Quentin Grimes,SG,12/31/2022,NYK,1,HOU,36:12:00,8,15,3,8,0,0,0,2,2,2,2,1,2,19
Quentin Grimes,SG,1/2/2023,NYK,0,PHO,35:53:00,5,9,2,6,0,0,0,3,3,5,0,1,1,12
Quentin Grimes,SG,1/4/2023,NYK,0,SAS,37:01:00,5,8,3,5,1,2,0,2,2,1,2,0,0,14
Quentin Grimes,SG,1/6/2023,NYK,1,TOR,35:54:00,6,13,4,10,0,0,0,0,0,2,0,0,2,16
Quentin Grimes,SG,1/9/2023,NYK,0,MIL,33:31:00,1,7,0,3,2,2,2,6,8,1,2,0,0,4
Quentin Grimes,SG,1/11/2023,NYK,0,IND,30:25:00,6,11,4,8,2,2,0,5,5,2,2,0,2,18
Quentin Grimes,SG,1/13/2023,NYK,1,WAS,32:37:00,2,10,1,7,3,3,2,2,4,2,1,0,1,8
Quentin Grimes,SG,1/15/2023,NYK,1,DET,37:27:00,3,9,2,6,3,4,0,4,4,3,0,0,2,11
Quentin Grimes,SG,1/16/2023,NYK,0,TOR,39:35:00,3,5,2,4,2,2,3,4,7,2,1,1,0,10
Quentin Grimes,SG,1/18/2023,NYK,0,WAS,31:18:00,5,10,3,7,1,2,1,1,2,1,1,0,1,14
Quentin Grimes,SG,1/20/2023,NYK,1,ATL,16:07,4,7,2,5,0,0,1,1,2,2,0,0,1,10
Quentin Grimes,SG,1/22/2023,NYK,1,TOR,33:24:00,2,8,2,6,2,2,1,4,5,4,0,0,1,8
Quentin Grimes,SG,1/24/2023,NYK,0,CLE,36:23:00,4,9,2,7,0,0,0,1,1,3,0,1,2,10
Quentin Grimes,SG,1/26/2023,NYK,1,BOS,38:03:00,2,7,1,6,0,0,0,4,4,1,0,1,0,5
Quentin Grimes,SG,1/28/2023,NYK,1,BRK,37:50:00,4,11,2,7,0,0,2,2,4,0,0,0,1,10
